team_1_id,team_1_home_goals,team_1_away_goals,team_1_home_received_goals,team_1_away_received_goals,team_1_home_w,team_1_home_t,team_1_home_l,team_1_away_w,team_1_away_t,team_1_away_l,team_2_id,team_2_home_goals,team_2_away_goals,team_2_home_received_goals,team_2_away_received_goals,team_2_home_w,team_2_home_t,team_2_home_l,team_2_away_w,team_2_away_t,team_2_away_l,match_season,matchday,winner,match_home_goals,match_away_goals
340,10,14,13,25,2,2,6,4,2,4,61,11,24,18,10,4,2,4,7,0,3,468,19,AWAY,0,2
340,26,18,32,29,5,7,6,4,4,10,67,22,14,23,22,8,1,9,3,8,7,151,35,HOME,3,1
113,28,14,11,7,10,3,0,6,2,3,99,20,17,15,11,5,4,2,3,7,3,290,23,TIE,0,0
98,8,4,1,3,2,1,0,2,0,0,108,5,8,3,5,1,0,1,2,1,0,638,4,AWAY,1,2
107,5,0,6,5,1,0,2,0,1,1,450,4,1,2,0,2,1,0,0,1,1,638,4,TIE,0,0
1107,7,0,8,8,2,1,2,0,0,4,104,7,6,3,5,2,1,2,2,2,0,530,8,HOME,2,0
354,0,2,2,0,0,1,0,1,0,1,356,2,1,1,2,1,0,1,0,1,0,468,2,HOME,1,0
104,16,7,25,12,5,6,2,1,3,9,584,20,23,24,9,7,2,3,4,4,6,290,25,HOME,1,0
61,3,3,6,3,0,2,0,1,0,1,68,5,1,6,4,1,0,1,0,0,2,468,3,AWAY,2,3
100,41,23,22,25,11,5,2,6,6,6,107,20,18,35,21,6,7,5,2,5,11,290,35,TIE,1,1
63,6,3,11,10,1,1,2,0,1,3,62,7,6,7,5,2,1,1,1,2,1,151,7,HOME,3,0
64,47,29,14,13,17,1,0,13,2,2,397,20,16,25,27,5,6,7,3,6,8,468,34,AWAY,1,3
24,6,9,13,10,2,1,3,1,1,4,6,9,13,7,8,2,3,1,4,1,1,474,11,TIE,3,3
9,16,15,17,13,4,4,1,3,3,4,14,10,6,29,14,2,3,5,0,2,7,155,18,AWAY,1,3
83,12,13,19,6,6,1,3,2,2,5,278,11,7,14,15,4,0,5,1,4,5,519,18,HOME,3,0
346,26,26,31,28,8,3,8,6,5,8,61,39,24,27,12,12,6,1,9,3,7,151,37,HOME,3,0
109,18,11,7,9,7,1,0,5,2,1,110,24,14,9,7,6,2,0,5,1,2,530,15,HOME,3,1
558,4,6,12,8,2,1,4,1,2,4,81,25,10,9,7,6,1,0,3,1,3,519,13,HOME,4,1
338,3,3,2,1,1,1,0,1,1,0,356,2,3,3,2,1,0,1,0,2,0,468,3,AWAY,1,2
6,13,12,16,16,4,1,6,2,4,5,5,22,28,14,12,6,3,1,9,0,3,155,21,HOME,3,1
109,27,16,11,10,10,1,0,7,2,2,113,13,21,17,14,4,2,5,4,4,3,530,21,HOME,2,1
78,2,1,3,1,1,1,0,0,1,1,558,3,4,4,1,1,1,0,1,0,1,281,3,HOME,2,0
28,3,1,1,5,1,0,1,0,1,0,16,1,3,8,1,0,1,0,0,0,2,474,2,TIE,1,1
17,27,14,31,26,5,7,4,2,5,9,721,34,28,18,9,10,5,1,9,3,4,155,31,HOME,2,1
107,2,3,3,1,1,0,0,0,1,0,100,3,1,1,3,0,1,0,0,1,0,530,1,TIE,3,3
6,1,0,8,3,0,0,1,0,0,1,5,8,1,4,0,1,0,0,0,0,1,599,1,HOME,8,0
563,23,12,24,28,4,3,8,3,3,9,57,26,15,21,20,7,5,3,2,8,5,468,29,HOME,1,0
5,22,25,12,12,6,3,1,8,0,3,3,16,21,16,16,5,1,4,5,2,4,155,20,HOME,3,1
338,20,27,10,11,7,2,2,7,1,3,67,11,10,22,12,4,4,3,3,1,7,468,21,AWAY,0,3
12,9,8,5,9,2,2,1,3,0,1,6,1,4,5,6,1,0,3,1,1,3,155,8,AWAY,0,2
15,15,24,35,28,4,2,10,5,2,8,19,31,22,32,24,6,4,5,5,1,10,474,30,AWAY,0,2
107,8,7,18,9,2,1,3,0,3,4,113,8,14,12,4,3,2,1,2,3,2,530,12,TIE,0,0
15,10,10,24,14,3,0,4,2,0,6,16,13,11,17,11,3,2,2,2,3,3,474,14,HOME,2,1
558,17,15,20,14,3,4,4,2,2,5,87,19,5,12,24,3,4,4,2,1,6,281,19,HOME,4,2
299,12,11,24,16,2,4,6,2,2,8,298,11,14,16,18,2,5,5,4,4,4,281,23,AWAY,0,2
100,30,19,18,18,7,4,1,5,4,5,470,8,11,24,25,0,5,7,3,3,8,290,25,AWAY,2,3
73,14,10,14,7,4,2,1,1,3,3,563,10,7,9,14,2,1,4,2,3,2,468,13,AWAY,2,3
9,7,8,8,8,2,0,2,1,2,2,12,5,10,10,9,1,1,2,1,3,1,474,8,TIE,1,1
82,20,16,15,11,8,1,5,4,9,2,95,16,15,15,8,4,10,1,5,6,3,281,28,TIE,0,0
92,10,8,7,5,3,0,2,3,1,2,558,4,2,7,7,2,1,3,0,2,3,519,10,AWAY,0,1
98,4,2,3,2,2,0,0,0,0,1,113,3,2,4,2,1,0,0,1,0,1,290,2,HOME,3,2
17,18,11,19,18,3,5,3,2,3,5,10,10,7,27,20,3,2,5,1,1,9,155,20,TIE,2,2
66,17,20,19,12,5,3,1,4,2,4,715,13,5,18,20,4,1,5,0,2,7,151,18,AWAY,1,5
15,1,1,7,5,0,0,2,0,0,2,28,5,2,2,3,1,0,1,0,2,0,599,3,HOME,4,0
10,4,6,1,5,0,2,1,2,0,0,9,1,8,7,5,0,0,2,1,0,2,599,4,AWAY,0,2
16,11,6,14,10,2,2,2,1,2,3,29,7,7,15,14,1,0,5,0,2,4,474,11,AWAY,0,1
449,3,1,1,4,0,0,1,1,0,1,98,1,1,1,0,1,0,0,1,0,1,530,2,HOME,1,0
338,13,17,18,13,4,2,6,5,3,5,64,32,24,8,7,10,2,0,9,3,1,151,24,TIE,1,1
80,20,13,24,20,8,2,5,1,6,8,81,44,35,15,16,11,3,1,10,4,1,281,29,HOME,2,0
86,29,30,28,11,12,1,4,8,4,6,82,24,20,20,11,10,2,5,4,11,3,281,34,TIE,0,0
354,4,6,9,5,2,2,2,2,1,2,57,11,5,7,8,3,3,0,1,2,2,468,10,TIE,2,2
100,7,1,3,4,1,1,0,1,0,1,115,3,0,1,5,1,0,2,0,0,1,638,3,AWAY,0,1
78,23,18,13,10,10,5,1,5,8,3,88,24,17,30,16,8,4,4,4,1,11,519,31,AWAY,0,1
94,13,7,6,7,2,2,0,2,0,3,79,4,3,5,3,1,3,0,1,2,2,519,8,HOME,2,1
108,12,9,2,4,4,1,1,4,0,1,110,11,6,6,7,4,0,2,3,0,2,290,10,AWAY,0,3
62,23,20,21,21,7,4,5,4,3,8,67,19,12,20,20,7,1,8,2,7,6,151,30,HOME,3,2
76,6,3,4,7,1,2,1,0,2,1,354,4,2,6,1,2,2,0,1,0,2,468,6,TIE,1,1
80,23,17,27,22,9,3,5,2,7,8,88,28,23,30,31,5,6,6,4,4,9,281,33,TIE,2,2
15,24,13,34,17,7,4,4,3,2,10,4,47,25,17,19,13,2,0,8,4,3,155,29,HOME,2,1
113,0,7,7,0,0,0,0,1,0,1,99,3,1,2,4,0,0,1,0,0,1,530,1,AWAY,3,4
108,21,22,18,7,9,2,3,7,3,5,98,25,18,12,15,9,3,3,5,6,3,290,28,AWAY,2,3
721,36,39,15,17,7,7,1,9,4,2,1,26,21,33,24,6,3,6,4,2,9,474,29,AWAY,2,4
67,12,12,29,12,5,6,3,3,2,9,354,11,14,19,13,5,4,5,4,5,5,468,27,HOME,1,0
338,13,17,18,12,4,2,5,5,3,5,76,19,11,13,18,6,2,5,4,3,4,151,23,HOME,4,3
2,13,15,11,8,3,2,2,3,1,2,9,11,10,11,9,3,2,1,2,3,2,155,12,TIE,3,3
3,9,9,11,13,2,1,3,2,1,3,721,15,7,7,3,4,2,0,2,2,2,155,11,HOME,3,0
18,1,0,3,1,0,1,0,0,0,1,4,3,0,2,0,1,0,0,0,0,1,599,1,HOME,3,0
103,2,0,1,4,1,0,2,0,1,1,107,3,5,11,1,2,0,0,0,0,3,290,4,HOME,1,0
102,6,9,7,5,1,0,1,2,0,1,113,10,4,4,1,2,0,0,2,0,1,638,4,HOME,4,1
11,3,3,0,2,1,1,0,1,0,0,9,0,2,5,3,0,0,1,0,1,1,474,2,AWAY,0,3
57,26,17,21,20,7,5,3,3,8,5,397,19,15,25,16,5,6,4,2,6,8,468,30,HOME,2,1
67,5,6,14,4,2,3,1,2,0,4,563,8,6,9,11,2,1,3,1,3,2,468,11,AWAY,2,3
110,29,14,14,15,9,3,3,5,3,5,99,24,19,20,15,5,6,2,3,7,5,290,27,TIE,1,1
87,3,1,1,10,0,1,2,1,0,1,299,0,6,11,2,0,0,2,1,1,1,281,4,AWAY,0,1
81,34,13,11,10,8,1,0,4,2,3,92,17,15,14,9,4,2,2,5,2,3,519,17,TIE,2,2
328,9,7,21,15,2,1,5,1,2,7,73,12,25,12,6,5,0,2,9,0,2,151,17,HOME,1,0
57,22,14,16,18,5,5,3,2,8,3,328,16,14,21,18,6,1,6,4,3,6,468,25,TIE,0,0
15,15,22,35,27,4,2,9,4,2,8,28,19,15,33,19,6,2,6,3,2,10,474,28,TIE,1,1
77,5,2,2,1,3,0,1,0,3,0,745,1,2,4,6,0,1,3,0,1,2,519,6,TIE,1,1
73,9,5,6,3,3,0,1,0,2,1,338,10,3,3,2,3,1,0,1,1,1,468,6,HOME,2,1
10,17,9,31,25,4,3,6,1,2,10,4,43,21,12,18,11,2,0,7,4,2,155,25,HOME,3,1
58,16,15,24,21,5,2,5,2,2,8,397,16,11,21,13,4,5,3,2,2,8,468,23,TIE,1,1
745,5,2,8,4,2,1,1,0,0,4,90,4,1,1,5,2,1,1,1,2,1,281,7,HOME,1,0
99,5,5,8,4,2,0,1,0,2,2,112,3,5,9,4,1,2,1,0,1,2,638,7,TIE,0,0
67,18,18,37,15,6,8,3,5,2,11,65,50,41,22,12,13,2,2,10,1,7,468,34,HOME,5,0
82,25,18,16,20,8,6,5,6,6,6,263,20,14,40,14,7,6,5,3,3,13,519,36,TIE,0,0
263,13,9,23,8,4,4,3,2,1,7,88,15,11,21,11,5,2,3,3,0,8,519,20,AWAY,0,1
89,11,3,14,9,4,2,3,0,0,6,88,10,8,16,5,4,2,1,2,0,6,519,14,HOME,2,1
471,19,10,11,18,3,1,5,2,3,3,98,7,9,14,10,2,3,3,4,0,5,530,16,TIE,0,0
90,7,2,5,5,2,1,1,0,1,1,79,2,2,3,2,0,3,0,1,1,1,519,5,TIE,0,0
104,7,5,2,5,2,1,2,2,1,0,100,8,4,2,8,1,2,1,2,2,0,530,7,TIE,1,1
354,14,26,26,20,4,4,9,7,2,8,67,19,13,22,21,7,1,9,3,7,7,151,33,AWAY,0,1
61,32,23,24,10,10,5,1,9,1,6,62,23,22,21,21,7,4,5,5,3,8,151,31,HOME,2,0
12,8,17,27,26,1,2,8,3,3,6,721,31,30,13,12,7,3,1,7,3,2,474,22,HOME,3,0
104,21,12,33,16,8,6,3,2,4,12,100,39,23,22,25,10,5,2,6,6,6,290,34,HOME,3,0
4,15,8,8,3,4,1,0,1,3,1,6,6,11,6,5,2,2,1,3,1,1,474,9,TIE,0,0
78,4,1,0,2,2,0,0,1,0,0,745,0,1,2,2,0,0,2,0,0,1,519,2,AWAY,0,1
4,40,23,22,10,8,3,0,4,3,4,3,19,19,16,13,5,4,2,7,0,4,474,21,HOME,4,3
64,5,6,2,0,2,0,0,3,0,0,338,3,5,7,2,1,0,1,1,0,2,151,4,AWAY,1,2
108,15,10,6,4,5,1,1,4,0,2,102,11,14,14,3,3,1,2,2,2,3,290,12,HOME,4,1
346,19,22,22,19,7,2,5,5,5,5,64,40,24,8,7,12,2,0,9,5,1,151,28,HOME,5,0
354,0,2,0,2,0,0,1,1,0,0,63,0,1,3,2,0,0,1,0,0,1,151,1,AWAY,0,2
57,30,25,26,11,11,2,1,5,3,5,394,6,8,28,22,1,2,11,1,3,9,151,26,AWAY,1,2
12,8,14,15,14,1,2,4,2,3,2,11,7,8,6,8,2,3,2,3,2,2,474,13,AWAY,2,3
340,11,12,22,17,1,5,4,3,2,7,61,21,19,8,9,7,4,1,7,1,2,151,21,TIE,0,0
19,19,7,13,14,4,3,2,1,0,6,6,12,15,10,9,4,3,1,4,2,2,474,15,HOME,1,0
488,4,7,5,10,0,1,2,2,1,1,1106,4,6,10,10,1,0,3,1,0,2,638,7,AWAY,0,3
24,27,22,37,28,9,0,8,4,5,8,4,52,29,19,25,14,2,1,9,5,3,155,33,HOME,3,2
285,3,4,3,5,1,2,1,2,0,1,90,7,5,10,7,2,0,2,2,0,3,635,8,HOME,3,1
584,25,22,34,30,6,4,9,6,1,11,109,45,30,26,14,16,2,0,10,3,6,530,36,HOME,2,0
79,12,5,7,8,3,3,1,1,4,2,82,11,8,9,7,3,3,1,2,3,2,519,13,TIE,0,0
586,5,4,3,6,2,0,2,1,3,0,106,2,4,13,6,0,1,3,0,1,3,290,7,AWAY,0,1
78,14,8,8,6,6,4,1,3,5,2,278,13,7,14,15,5,0,5,1,5,5,519,20,HOME,2,0
95,12,7,11,7,3,4,0,2,1,3,80,2,5,10,13,0,0,6,2,2,3,519,12,AWAY,1,2
115,4,5,15,8,3,1,3,1,1,5,584,5,7,16,8,2,3,2,1,0,6,530,13,HOME,2,1
1044,17,11,24,21,4,5,5,3,1,10,328,19,14,21,18,7,1,6,4,4,6,468,27,HOME,3,0
340,17,13,25,21,3,6,5,3,3,8,57,35,25,26,12,12,2,1,5,3,5,151,27,HOME,2,0
354,2,5,6,7,0,2,3,2,0,3,62,9,7,9,5,3,1,1,1,2,2,151,9,HOME,2,0
64,46,26,9,10,14,2,0,10,5,1,63,19,10,40,32,4,3,9,0,2,14,151,31,AWAY,1,2
328,11,9,11,9,4,0,3,1,3,3,346,4,5,15,13,0,3,4,1,2,4,468,13,AWAY,0,3
397,17,15,30,17,6,4,5,3,2,11,354,11,25,26,17,3,4,8,6,2,8,151,30,AWAY,1,2
278,8,7,13,15,3,0,5,1,3,4,92,15,11,11,7,4,1,2,4,2,3,519,15,HOME,4,1
67,12,10,16,18,4,1,8,2,6,5,73,24,30,13,12,9,0,4,11,0,2,151,25,HOME,1,0
57,15,11,13,17,3,4,3,2,5,3,1044,10,10,14,14,2,4,4,3,1,6,468,19,TIE,1,1
471,35,24,27,27,7,2,6,6,5,6,103,20,26,26,25,4,6,6,7,3,6,530,31,AWAY,1,2
278,18,8,21,18,6,1,6,1,5,7,81,44,18,19,12,12,1,0,5,3,5,519,25,HOME,5,0
95,14,8,10,8,3,7,1,3,4,3,558,17,16,22,14,3,4,4,2,2,6,281,20,AWAY,1,2
94,28,19,24,26,5,8,6,5,5,8,86,32,31,31,13,13,1,4,8,4,7,281,36,HOME,3,2
559,13,14,12,8,5,3,2,6,2,3,86,22,17,6,7,7,3,0,6,4,1,519,20,HOME,2,1
99,14,4,7,6,4,2,1,0,4,3,103,7,5,13,9,2,2,3,0,3,4,290,13,TIE,0,0
328,13,9,16,13,5,0,4,1,3,4,73,19,13,17,7,5,2,1,2,3,4,468,16,HOME,5,0
90,16,6,15,12,5,2,2,1,2,4,89,11,5,19,9,4,2,3,0,0,7,519,15,AWAY,1,2
586,17,20,31,26,6,3,7,4,1,10,109,39,26,19,11,14,1,0,10,2,4,530,30,HOME,4,1
81,28,9,7,12,5,2,1,3,2,1,78,12,6,6,4,5,2,0,1,5,1,281,13,TIE,1,1
81,18,5,4,7,3,2,0,2,1,1,95,4,3,4,4,0,5,0,1,2,1,281,8,TIE,1,1
82,8,6,6,6,2,2,1,1,2,1,92,9,7,7,3,3,0,1,2,1,2,519,8,AWAY,1,2
73,27,32,19,13,10,1,4,11,0,5,340,19,16,29,22,4,6,5,3,4,9,151,30,HOME,2,1
73,5,11,4,4,2,0,2,5,0,1,563,4,5,10,5,1,1,3,1,1,3,151,9,AWAY,0,1
86,20,13,6,6,6,3,0,4,4,1,95,15,13,16,9,4,5,0,3,2,4,519,17,TIE,1,1
559,25,28,20,14,9,7,2,9,5,4,77,21,20,20,12,9,4,5,4,8,6,519,35,AWAY,1,2
19,23,17,14,13,5,2,3,4,3,3,12,17,15,14,18,3,4,3,4,2,4,155,19,TIE,2,2
113,19,13,10,4,6,2,0,5,0,2,102,12,17,15,5,3,1,3,3,2,3,290,14,AWAY,1,2
81,39,18,17,12,11,1,0,5,3,4,90,22,10,20,17,6,2,4,1,6,5,519,23,AWAY,2,3
397,16,13,29,15,5,4,4,2,2,11,61,31,19,20,9,10,4,1,7,1,5,151,27,HOME,3,0
24,4,1,4,7,1,0,3,0,2,1,14,6,1,15,1,2,1,0,0,1,3,155,6,HOME,3,0
472,2,4,12,5,0,1,2,0,0,3,104,4,8,11,4,1,0,1,1,1,2,638,5,HOME,4,2
346,17,11,27,18,4,6,5,2,4,9,354,12,16,19,13,6,4,5,5,5,5,468,29,HOME,1,0
721,4,10,1,5,1,1,1,3,0,0,12,4,6,6,8,1,0,2,1,1,1,474,5,AWAY,0,3
470,4,2,12,12,0,2,3,0,0,4,586,5,6,5,6,2,0,2,1,4,0,290,8,HOME,3,2
15,12,10,15,10,4,4,2,3,2,4,10,8,7,24,18,3,1,5,1,1,8,155,18,AWAY,2,3
263,18,11,26,11,6,5,3,2,3,8,745,13,8,20,19,4,3,7,1,5,7,519,26,TIE,1,1
19,19,13,10,8,4,1,2,4,1,3,9,12,11,13,9,4,2,1,2,3,3,155,14,HOME,1,0
563,17,13,19,18,5,2,5,4,2,6,1044,25,12,25,17,7,3,3,3,0,8,151,23,HOME,2,0
445,6,6,14,7,2,1,3,0,2,4,113,15,11,9,4,5,1,0,4,0,2,290,11,HOME,5,1
340,14,18,18,30,3,2,8,6,2,5,64,35,26,6,9,13,0,0,12,1,0,468,25,HOME,4,0
340,17,28,25,33,5,2,10,8,4,6,62,22,19,35,17,8,6,3,4,3,11,468,34,TIE,1,1
58,12,12,19,14,3,2,4,1,1,7,356,11,11,7,9,4,1,4,3,6,0,468,17,HOME,2,0
470,6,6,21,21,0,5,5,1,2,7,106,8,6,21,17,1,4,5,0,4,6,290,19,HOME,1,0
109,16,16,4,4,7,1,0,7,0,0,99,14,7,10,6,4,2,1,0,5,3,290,14,AWAY,0,3
104,4,3,1,4,1,0,2,1,0,0,112,1,3,3,4,0,0,2,1,0,1,530,3,AWAY,1,3
73,6,13,3,6,1,2,1,4,0,0,74,3,3,10,7,0,2,2,0,1,3,619,8,AWAY,0,1
86,5,8,3,2,2,0,1,3,1,0,81,6,4,2,4,1,1,1,1,1,1,635,7,AWAY,1,3
88,34,25,32,34,6,7,6,5,4,10,298,17,20,25,28,3,6,10,6,4,9,281,37,AWAY,1,2
745,12,6,16,18,4,1,7,0,5,5,78,14,8,9,6,6,4,1,3,5,3,519,21,TIE,0,0
64,31,23,5,9,12,0,0,10,1,0,73,21,15,20,11,6,2,3,2,5,5,468,22,AWAY,0,1
65,24,9,1,3,6,0,0,3,2,0,73,5,14,6,4,2,0,2,6,0,1,151,10,AWAY,0,1
397,12,8,14,10,3,3,2,2,1,5,57,14,10,12,12,3,4,1,2,3,3,468,15,AWAY,1,2
82,4,7,6,4,2,1,3,2,3,1,299,2,8,19,6,0,2,3,1,1,5,281,11,TIE,1,1
745,14,8,20,21,4,3,8,1,5,7,94,26,19,21,17,6,4,3,6,1,8,519,27,AWAY,1,2
80,11,11,21,23,1,4,7,3,3,7,559,16,18,14,11,5,5,2,7,2,4,519,24,TIE,2,2
82,2,0,2,0,1,0,0,0,0,1,86,2,4,1,0,1,0,0,1,0,0,281,1,HOME,2,0
67,0,2,0,3,0,0,1,1,0,0,563,0,1,2,2,0,0,1,0,0,1,619,1,AWAY,0,2
73,28,20,25,16,8,3,4,3,6,6,328,20,14,26,19,7,2,6,4,4,7,468,29,TIE,1,1
559,13,18,12,6,6,2,1,3,4,2,745,9,7,14,7,3,4,1,1,3,6,281,17,TIE,1,1
328,14,11,24,21,4,1,6,2,4,7,346,16,17,16,18,5,2,5,4,4,4,151,23,TIE,0,0
99,17,8,10,8,5,2,2,1,5,3,98,14,10,8,11,5,2,2,2,5,2,290,17,AWAY,0,1
12,26,17,16,21,5,5,3,4,4,4,11,17,22,19,18,4,4,4,7,2,4,155,24,TIE,1,1
103,21,26,26,26,4,7,6,7,3,6,112,21,24,29,18,6,2,8,5,5,7,530,32,TIE,2,2
6,16,21,27,28,4,3,10,4,6,7,3,32,37,27,25,9,2,6,9,2,6,155,33,TIE,1,1
15,8,4,21,9,2,0,3,1,0,5,721,13,16,6,6,2,2,1,4,1,1,474,10,HOME,8,0
90,12,10,11,12,4,3,3,3,2,4,299,8,9,24,12,1,4,4,1,1,8,281,18,HOME,2,1
63,9,5,18,15,2,1,3,0,1,6,64,14,12,4,1,5,1,0,5,2,0,151,12,HOME,2,0
354,2,6,9,8,0,2,4,2,0,4,61,15,12,1,7,4,3,0,4,1,0,151,11,HOME,3,1
346,3,2,13,8,0,3,2,0,2,3,73,10,6,11,4,3,1,1,0,2,3,468,9,TIE,1,1
470,13,13,27,35,1,5,11,4,3,10,104,21,11,31,16,8,6,3,2,4,11,290,33,HOME,1,0
394,9,11,39,30,2,2,14,1,3,13,73,32,33,22,13,12,1,4,11,0,7,151,34,HOME,4,0
584,23,19,30,24,6,4,7,5,1,10,115,15,16,26,20,5,6,6,4,3,9,530,32,AWAY,1,3
67,10,9,14,17,3,1,8,2,5,4,61,21,19,10,9,7,4,1,7,1,3,151,22,HOME,2,1
104,7,5,12,4,2,4,0,1,2,4,1107,6,5,12,9,2,1,3,2,0,5,290,12,TIE,2,2
77,26,15,24,19,9,8,2,4,6,8,250,16,16,25,24,5,5,8,5,6,8,281,36,HOME,1,0
19,17,13,9,7,3,1,2,4,1,2,16,10,10,12,10,1,3,2,2,1,4,155,12,AWAY,1,3
10,18,9,34,26,4,4,6,1,2,11,19,31,25,15,16,8,3,3,7,4,3,155,27,HOME,3,0
113,28,14,11,7,10,2,0,6,1,3,98,16,13,9,12,6,3,2,3,6,2,290,21,TIE,0,0
83,4,12,9,1,3,0,1,2,2,1,86,10,6,4,5,3,1,0,2,2,1,519,8,HOME,4,2
338,24,27,27,20,8,2,8,7,4,7,563,29,16,27,27,8,4,6,5,3,10,151,35,TIE,2,2
86,12,10,16,3,5,1,1,2,1,4,278,11,4,11,8,4,1,2,1,2,4,281,13,HOME,3,0
64,19,13,5,7,7,0,0,6,1,0,354,5,8,11,7,2,2,3,3,1,3,468,13,AWAY,1,2
62,20,15,17,16,6,3,3,3,3,6,340,14,12,22,19,2,6,4,3,2,7,151,23,HOME,2,1
15,18,26,35,29,5,2,10,6,2,8,4,46,38,24,13,11,3,2,10,3,4,474,32,AWAY,0,2
103,7,0,3,5,1,0,1,0,0,2,1106,3,5,7,5,1,0,1,1,0,1,638,3,HOME,1,0
397,15,12,24,12,5,3,3,2,2,9,66,25,23,19,16,7,4,1,6,2,4,151,23,HOME,2,1
2,16,22,16,13,3,5,3,4,3,2,17,15,11,19,15,3,4,3,2,3,5,155,19,AWAY,2,4
89,10,2,12,7,4,2,2,0,0,5,250,7,7,15,2,2,3,0,2,2,4,519,12,HOME,3,0
15,15,21,34,26,4,2,8,4,1,8,1,24,19,29,20,6,3,5,4,1,8,474,26,TIE,2,2
19,5,2,4,3,2,1,0,0,0,2,16,3,4,9,2,1,1,0,0,1,2,474,4,HOME,2,1
14,15,9,37,17,3,6,6,0,3,11,10,18,9,34,27,4,4,7,1,2,11,155,28,TIE,1,1
108,11,15,7,5,4,1,1,6,0,0,103,7,9,13,7,2,1,2,1,2,4,530,11,AWAY,1,2
328,22,17,27,20,8,3,6,6,5,7,563,26,18,28,31,5,3,9,4,4,10,468,34,AWAY,0,1
15,4,1,7,3,2,2,1,0,1,3,18,11,9,10,2,4,0,0,1,2,2,155,8,HOME,4,0
78,10,6,5,5,4,3,1,2,4,1,83,7,13,16,4,4,1,2,2,2,4,519,14,TIE,1,1
298,4,1,0,6,1,1,1,1,0,0,94,1,1,0,3,0,0,2,1,1,0,281,3,AWAY,0,1
80,15,12,25,29,2,5,10,3,4,10,92,31,20,26,17,9,3,5,6,3,8,519,33,HOME,2,1
73,36,24,29,17,12,3,4,4,7,7,67,19,18,37,18,6,8,4,5,3,11,468,36,AWAY,1,3
559,39,23,27,20,12,3,4,5,5,9,78,32,23,19,10,15,3,1,7,7,5,281,37,TIE,1,1
346,14,9,10,15,5,0,4,2,3,3,62,16,8,13,9,5,3,1,1,3,4,151,16,TIE,2,2
62,21,15,18,21,6,3,5,3,3,7,346,17,22,17,18,6,2,5,5,5,4,151,26,HOME,1,0
12,33,22,23,25,7,6,3,5,5,6,24,25,20,34,27,8,0,8,4,5,7,155,31,HOME,4,1
4,31,20,18,10,6,3,0,4,3,3,16,19,12,22,16,4,2,3,2,3,5,474,18,AWAY,3,5
9,20,23,22,28,5,3,7,5,5,4,721,35,39,15,16,7,6,1,9,4,2,474,28,TIE,2,2
250,16,13,25,15,4,10,4,4,5,9,95,28,17,36,16,10,7,1,3,4,11,519,35,HOME,2,1
340,4,4,5,10,0,1,3,2,0,2,73,9,5,9,3,3,0,1,0,2,2,468,7,HOME,2,1
338,13,13,13,12,4,2,5,5,2,4,62,20,13,15,16,6,3,3,2,3,5,151,21,AWAY,0,1
346,20,11,31,22,5,6,6,2,4,11,61,27,36,30,16,9,3,5,9,3,5,468,33,HOME,3,0
584,4,0,1,1,1,1,0,0,0,1,115,1,2,3,0,1,0,0,0,1,1,290,2,HOME,1,0
108,4,4,1,4,1,1,1,2,0,1,584,4,5,1,2,1,1,1,1,1,1,290,5,AWAY,0,1
64,8,6,2,0,3,0,0,3,0,0,73,4,8,4,3,1,0,1,3,0,1,151,5,AWAY,1,2
263,20,11,34,12,7,5,4,2,3,10,558,16,13,22,13,5,5,5,2,7,7,519,30,HOME,6,0
113,10,9,8,3,4,1,0,3,0,2,115,3,7,7,8,1,1,3,1,2,2,290,9,AWAY,0,3
73,3,2,1,1,1,0,0,1,0,0,67,1,0,0,2,0,0,1,0,1,0,151,1,AWAY,1,2
563,6,8,7,3,2,1,1,1,1,2,64,11,7,10,6,4,0,0,1,2,1,619,7,HOME,2,1
15,21,12,32,16,6,4,4,3,2,9,12,29,21,18,22,6,5,3,5,5,4,155,27,HOME,3,1
83,6,3,9,2,3,1,0,1,1,2,92,9,11,2,2,3,1,1,3,1,0,635,9,HOME,2,0
88,5,3,7,2,2,2,0,0,0,3,90,7,3,10,5,2,1,1,0,1,2,519,6,HOME,3,1
86,32,31,31,15,13,1,5,8,4,7,92,23,22,26,20,7,6,6,6,5,8,281,37,HOME,3,1
563,23,12,23,26,4,3,7,3,3,8,64,38,26,9,11,14,0,0,12,1,1,468,27,HOME,3,2
76,5,3,5,4,2,1,1,2,0,2,338,5,13,3,6,2,0,2,4,0,0,619,8,HOME,1,0
86,10,6,3,5,3,1,0,2,2,0,78,4,3,2,2,2,2,0,2,1,1,519,7,TIE,0,0
9,23,24,25,32,6,3,8,5,5,6,17,19,25,30,17,8,2,6,4,7,6,474,32,HOME,2,1
67,19,12,22,20,7,1,8,2,7,7,1044,28,15,37,21,7,5,4,4,0,12,151,31,TIE,2,2
65,14,13,5,4,2,1,1,3,0,1,62,5,1,6,7,2,0,2,0,1,3,468,7,AWAY,1,3
76,1,2,0,3,0,0,1,1,0,0,356,0,0,1,2,0,0,1,0,0,1,619,1,AWAY,0,2
14,11,8,36,16,2,5,6,0,2,11,2,21,29,24,14,5,5,3,4,6,3,155,25,HOME,2,1
76,27,24,19,19,8,7,4,7,7,4,328,23,19,27,21,8,4,6,7,5,7,468,36,TIE,1,1
57,14,7,11,12,3,4,1,1,3,3,68,12,4,14,18,2,1,4,1,1,6,468,14,TIE,2,2
